,date,high temp,high temp historic,low temp,low temp historic,average,average historic,precipitation,precipitation historic,max wind,max wind historic,pressure,pressure historic,sunrise,sunset
902,2017-6-20,88,78.2,63,59.6,75.63,69,0.0,0.1,8,-,29.77,-,04:53,20:29
903,2017-6-21,91,78.3,61,59.7,77.88,69,0.0,0.1,25,-,29.62,-,04:54,20:29
904,2017-6-22,91,78.5,61,59.8,79.75,69,0.0,0.1,8,-,29.68,-,04:54,20:29
905,2017-6-23,95,78.6,72,59.9,82.43,69,0.0,0.1,16,-,29.62,-,04:54,20:30
906,2017-6-24,90,78.7,64,59.9,78.85,69,0.0,0.1,13,-,29.65,-,04:54,20:30
907,2017-6-25,97,78.9,64,60.0,83.21,69,0.0,0.1,15,-,29.62,-,04:55,20:30
908,2017-6-26,82,79.0,68,60.1,74.83,69,0.0,0.1,15,-,29.62,-,04:55,20:30
909,2017-6-27,90,79.1,66,60.2,78.85,70,0.0,0.1,9,-,29.59,-,04:55,20:30
910,2017-6-28,95,79.3,66,60.3,84.08,70,0.0,0.1,15,-,29.45,-,04:56,20:30
911,2017-6-29,97,79.4,72,60.4,85.65,70,0.0,0.1,24,-,29.42,-,04:56,20:30
912,2017-6-30,95,79.5,66,60.5,82.17,70,0.0,0.1,14,-,29.51,-,04:57,20:29
913,2017-7-1,82,79.6,64,60.5,74.31,70,0.0,0.1,13,-,29.56,-,04:57,20:29
914,2017-7-2,84,79.8,63,60.6,70.75,70,0.0,0.1,16,-,29.59,-,04:58,20:29
915,2017-7-3,79,79.9,63,60.7,69.25,70,0.0,0.1,18,-,29.71,-,04:59,20:29
916,2017-7-4,81,80.0,55,60.7,69.42,70,0.0,0.1,10,-,29.8,-,04:59,20:29
917,2017-7-5,86,80.1,61,60.8,74.65,70,0.0,0.1,7,-,29.8,-,05:00,20:28
918,2017-7-6,91,80.2,61,60.9,79.23,70,0.0,0.1,14,-,29.74,-,05:00,20:28
919,2017-7-7,95,80.4,64,60.9,82.5,71,0.0,0.1,10,-,29.74,-,05:01,20:28
920,2017-7-8,91,80.5,0,61.0,79.56,71,0.0,0.1,14,-,29.65,-,05:02,20:27
921,2017-7-9,93,80.6,70,61.0,82.19,71,0.0,0.1,8,-,29.62,-,05:03,20:27
922,2017-7-10,99,80.7,68,61.1,86.02,71,0.0,0.1,17,-,29.59,-,05:03,20:26
923,2017-7-11,99,80.8,72,61.2,87.75,71,0.0,0.1,13,-,29.56,-,05:04,20:26
924,2017-7-12,90,80.9,72,61.2,80.15,71,0.0,0.1,17,-,29.62,-,05:05,20:25
925,2017-7-13,81,81.0,63,61.2,74.08,71,0.0,0.1,25,-,29.68,-,05:06,20:24
926,2017-7-14,81,81.1,54,61.3,68.27,71,0.0,0.1,8,-,29.68,-,05:07,20:24
927,2017-7-15,79,81.1,61,61.3,68.83,71,0.0,0.1,18,-,29.68,-,05:08,20:23
928,2017-7-16,77,81.2,55,61.4,66.06,71,0.0,0.1,15,-,29.77,-,05:09,20:22
929,2017-7-17,81,81.3,54,61.4,69.58,71,0.0,0.1,8,-,29.8,-,05:10,20:22
930,2017-7-18,86,81.4,59,61.5,74.19,71,0.0,0.1,7,-,29.8,-,05:10,20:21
931,2017-7-19,93,81.4,61,61.5,79.15,71,0.0,0.1,9,-,29.74,-,05:11,20:20
932,2017-7-20,95,81.5,66,61.5,82.54,71,0.0,0.1,10,-,29.59,-,05:12,20:19
933,2017-7-21,95,81.6,68,61.6,83.36,71,0.0,0.1,12,-,29.59,-,05:13,20:18
934,2017-7-22,99,81.6,70,61.6,84.77,71,0.0,0.1,9,-,29.62,-,05:14,20:17
935,2017-7-23,97,81.7,70,61.6,84.46,71,0.0,0.1,14,-,29.56,-,05:16,20:16
936,2017-7-24,97,81.7,73,61.6,84.7,71,0.0,0.1,15,-,29.54,-,05:17,20:15
937,2017-7-25,75,81.8,64,61.6,69.15,71,0.0,0.1,16,-,29.36,-,05:18,20:14
938,2017-7-26,79,81.8,61,61.7,69.02,71,0.0,0.1,10,-,29.39,-,05:19,20:13
939,2017-7-27,75,81.8,59,61.7,66.89,71,0.0,0.1,23,-,29.51,-,05:20,20:12
940,2017-7-28,84,81.8,57,61.7,70.77,71,0.0,0.1,13,-,29.59,-,05:21,20:11
941,2017-7-29,88,81.9,64,61.7,75.58,71,0.0,0.1,13,-,29.74,-,05:22,20:10
942,2017-7-30,95,81.9,64,61.7,80.81,71,0.0,0.1,20,-,29.71,-,05:23,20:09
943,2017-7-31,93,81.9,70,61.7,82.52,71,0.0,0.1,8,-,29.71,-,05:24,20:08
944,2017-8-1,97,81.9,70,61.7,84.96,71,0.0,0.1,13,-,29.8,-,05:25,20:06
945,2017-8-2,100,81.9,70,61.7,87.34,71,0.0,0.1,21,-,29.74,-,05:27,20:05
946,2017-8-3,99,81.9,72,61.6,85.5,71,0.0,0.1,13,-,29.68,-,05:28,20:04
947,2017-8-4,100,81.8,75,61.6,87.98,71,0.0,0.1,8,-,29.62,-,05:29,20:03
948,2017-8-5,102,81.8,72,61.6,88.27,71,0.0,0.1,8,-,29.56,-,05:30,20:01
949,2017-8-6,102,81.8,73,61.5,86.44,71,0.0,0.1,25,-,29.56,-,05:31,20:00
950,2017-8-7,73,81.7,68,61.5,70.33,71,0.0,0.1,14,-,29.74,-,05:32,19:59
951,2017-8-8,86,81.7,64,61.5,74.35,71,0.0,0.1,9,-,29.74,-,05:33,19:57
952,2017-8-9,100,81.6,73,61.4,86.28,71,0.0,0.1,17,-,29.68,-,05:35,19:56
953,2017-8-10,100,81.6,75,61.4,89.15,71,0.0,0.1,15,-,29.65,-,05:36,19:54
954,2017-8-11,100,81.5,72,61.3,88.94,71,0.0,0.1,22,-,29.59,-,05:37,19:53
955,2017-8-12,86,81.4,64,61.2,76.0,71,0.0,0.1,22,-,29.62,-,05:38,19:51
956,2017-8-13,66,81.3,61,61.1,63.21,71,0.0,0.1,18,-,29.74,-,05:39,19:50
957,2017-8-14,77,81.2,61,61.1,69.77,71,0.0,0.1,15,-,29.8,-,05:41,19:48
958,2017-8-15,86,81.1,63,61.0,74.38,70,0.0,0.1,9,-,29.8,-,05:42,19:47
959,2017-8-16,91,81.0,63,60.9,77.48,70,0.0,0.1,8,-,29.77,-,05:43,19:45
960,2017-8-17,91,80.9,64,60.8,78.88,70,0.0,0.1,12,-,29.74,-,05:44,19:44
961,2017-8-18,93,80.8,66,60.7,79.5,70,0.0,0.1,8,-,29.74,-,05:45,19:42
962,2017-8-19,99,80.6,68,60.6,83.6,70,0.0,0.1,15,-,29.62,-,05:47,19:40
963,2017-8-20,81,80.5,61,60.4,68.33,70,0.0,0.1,20,-,29.77,-,05:48,19:39
964,2017-8-21,75,80.4,57,60.3,65.1,70,0.0,0.1,15,-,29.77,-,05:49,19:37
965,2017-8-22,75,80.2,52,60.2,63.65,69,0.0,0.1,10,-,29.77,-,05:50,19:35
966,2017-8-23,79,80.0,55,60.1,65.71,69,0.0,0.1,12,-,29.77,-,05:51,19:34
967,2017-8-24,84,79.9,52,59.9,70.27,69,0.0,0.1,9,-,29.8,-,05:53,19:32
968,2017-8-25,93,79.7,57,59.8,76.11,69,0.0,0.1,12,-,29.8,-,05:54,19:30
969,2017-8-26,99,79.5,61,59.6,80.72,69,0.0,0.1,10,-,29.74,-,05:55,19:28
970,2017-8-27,97,79.3,64,59.4,81.98,69,0.0,0.1,9,-,29.65,-,05:56,19:27
971,2017-8-28,86,79.1,68,59.3,77.17,68,0.0,0.1,14,-,29.68,-,05:57,19:25
972,2017-8-29,81,78.9,57,59.1,70.04,68,0.0,0.1,13,-,29.71,-,05:58,19:23
973,2017-8-30,84,78.7,55,58.9,70.13,68,0.0,0.1,8,-,29.74,-,06:00,19:21
974,2017-8-31,91,78.5,59,58.7,76.13,68,0.0,0.1,12,-,29.65,-,06:01,19:20
975,2017-9-1,93,78.3,64,58.5,78.13,67,0.0,0.1,21,-,29.56,-,06:02,19:18
976,2017-9-2,88,78.0,64,58.4,72.94,67,0.0,0.1,25,-,29.56,-,06:03,19:16
977,2017-9-3,64,77.8,57,58.2,60.98,67,0.0,0.1,20,-,29.54,-,06:04,19:14
978,2017-9-4,72,77.6,55,58.0,62.75,67,0.0,0.1,21,-,29.77,-,06:06,19:12
979,2017-9-5,75,77.3,52,57.7,63.58,67,0.0,0.1,14,-,29.8,-,06:07,19:10
980,2017-9-6,79,77.1,52,57.5,67.96,66,0.0,0.1,15,-,29.74,-,06:08,19:09
981,2017-9-7,79,76.8,61,57.3,68.56,66,0.0,0.1,15,-,29.68,-,06:09,19:07
982,2017-9-8,77,76.6,57,57.1,67.27,66,0.0,0.1,9,-,29.71,-,06:10,19:05
983,2017-9-9,79,76.3,59,56.9,68.17,66,0.0,0.1,12,-,29.54,-,06:11,19:03
984,2017-9-10,88,76.0,63,56.6,76.08,65,0.0,0.1,12,-,29.45,-,06:13,19:01
985,2017-9-11,93,75.8,61,56.4,77.25,65,0.0,0.1,29,-,29.45,-,06:14,18:59
986,2017-9-12,73,75.5,59,56.1,65.6,65,0.0,0.1,14,-,29.59,-,06:15,18:57
987,2017-9-13,73,75.2,57,55.9,64.4,64,0.0,0.1,9,-,29.77,-,06:16,18:55
988,2017-9-14,84,74.9,54,55.7,70.91,64,0.0,0.1,8,-,29.71,-,06:17,18:53
989,2017-9-15,73,74.7,57,55.4,65.19,64,0.0,0.1,16,-,29.74,-,06:18,18:52
990,2017-9-16,90,74.4,55,55.1,73.13,64,0.0,0.1,10,-,29.59,-,06:20,18:50
991,2017-9-17,91,74.1,61,54.9,70.44,63,0.0,0.1,26,-,29.62,-,06:21,18:48
992,2017-9-18,73,73.8,52,54.6,62.73,63,0.0,0.1,9,-,29.71,-,06:22,18:46
993,2017-9-19,79,73.5,52,54.3,63.94,63,0.0,0.1,22,-,29.59,-,06:23,18:44
994,2017-9-20,61,73.2,52,54.1,55.81,62,0.0,0.1,15,-,29.56,-,06:24,18:42
995,2017-9-21,55,72.9,52,53.8,53.53,62,0.0,0.1,20,-,29.68,-,06:25,18:40
996,2017-9-22,61,72.6,52,53.5,55.66,62,0.0,0.1,18,-,29.77,-,06:27,18:38
997,2017-9-23,68,72.3,52,53.2,59.27,62,0.0,0.1,15,-,29.8,-,06:28,18:36
998,2017-9-24,70,72.0,48,53.0,59.35,61,0.0,0.1,10,-,29.8,-,06:29,18:34
999,2017-9-25,64,71.7,54,52.7,57.52,61,0.0,0.1,9,-,29.8,-,06:30,18:32
1000,2017-9-26,72,71.3,55,52.4,61.71,61,0.0,0.1,12,-,29.89,-,06:31,18:31
1001,2017-9-27,68,71.0,57,52.1,61.59,60,0.0,0.1,17,-,29.97,-,06:33,18:29
1002,2017-9-28,64,70.7,54,51.8,59.17,60,0.0,0.1,17,-,30.03,-,06:34,18:27
1003,2017-9-29,64,70.4,50,51.5,56.94,60,0.0,0.1,21,-,30.03,-,06:35,18:25
1004,2017-9-30,64,70.0,50,51.2,55.58,59,0.0,0.1,21,-,29.94,-,06:36,18:23
1005,2017-10-1,66,69.7,46,50.9,55.47,59,0.0,0.1,15,-,29.89,-,06:37,18:21
1006,2017-10-2,68,69.4,43,50.7,55.92,59,0.0,0.1,12,-,29.94,-,06:39,18:19
1007,2017-10-3,77,69.0,46,50.4,61.5,58,0.0,0.1,9,-,29.86,-,06:40,18:17
1008,2017-10-4,68,68.7,54,50.1,60.46,58,0.0,0.1,14,-,29.97,-,06:41,18:15
1009,2017-10-5,77,68.3,46,49.8,62.54,58,0.0,0.1,10,-,29.83,-,06:42,18:14
1010,2017-10-6,63,68.0,48,49.5,53.27,57,0.0,0.1,18,-,29.65,-,06:44,18:12
1011,2017-10-7,57,67.6,45,49.2,49.96,57,0.0,0.1,13,-,29.68,-,06:45,18:10
1012,2017-10-8,63,67.2,41,48.9,52.19,57,0.0,0.1,16,-,29.68,-,06:46,18:08
1013,2017-10-9,64,66.9,48,48.6,54.79,56,0.0,0.1,9,-,29.77,-,06:47,18:06
1014,2017-10-10,63,66.5,45,48.3,54.33,56,0.0,0.1,10,-,29.86,-,06:48,18:04
1015,2017-10-11,70,66.1,45,48.1,57.35,56,0.0,0.1,8,-,29.91,-,06:50,18:03
1016,2017-10-12,73,65.7,45,47.8,58.96,55,0.0,0.1,15,-,29.89,-,06:51,18:01
1017,2017-10-13,72,65.4,50,47.5,59.77,55,0.0,0.1,10,-,29.97,-,06:52,17:59
1018,2017-10-14,70,65.0,48,47.2,58.04,55,0.0,0.1,14,-,30.03,-,06:54,17:57
1019,2017-10-15,72,64.6,50,46.9,59.5,54,0.0,0.1,7,-,30.09,-,06:55,17:56
1020,2017-10-16,75,64.2,48,46.7,61.02,54,0.0,0.1,7,-,30.06,-,06:56,17:54
1021,2017-10-17,77,63.8,46,46.4,60.88,54,0.0,0.1,7,-,29.97,-,06:57,17:52
1022,2017-10-18,79,63.4,48,46.1,62.5,53,0.0,0.1,6,-,29.83,-,06:59,17:51
1023,2017-10-19,79,63.0,54,45.9,63.15,53,0.0,0.1,7,-,29.71,-,07:00,17:49
1024,2017-10-20,77,62.6,45,45.6,60.31,53,0.0,0.1,6,-,29.74,-,07:01,17:47
1025,2017-10-21,72,62.2,48,45.3,60.13,52,0.0,0.1,12,-,29.74,-,07:03,17:46
1026,2017-10-22,68,61.7,50,45.1,59.27,52,0.0,0.1,12,-,29.68,-,07:04,17:44
1027,2017-10-23,61,61.3,46,44.8,50.19,52,0.0,0.1,22,-,29.39,-,07:05,17:42
1028,2017-10-24,48,60.9,46,44.6,47.58,51,0.0,0.1,26,-,29.77,-,07:07,17:41
1029,2017-10-25,54,60.5,45,44.3,48.19,51,0.0,0.1,15,-,29.97,-,07:08,17:39
1030,2017-10-26,63,60.1,39,44.1,50.31,51,0.0,0.1,8,-,30.0,-,07:09,17:38
1031,2017-10-27,68,59.6,41,43.8,53.31,50,0.0,0.1,26,-,29.83,-,07:11,17:36
1032,2017-10-28,55,59.2,46,43.6,49.54,50,0.0,0.1,18,-,29.71,-,07:12,17:35
1033,2017-10-29,61,58.8,45,43.3,49.35,50,0.0,0.1,43,-,29.59,-,06:13,16:33
1034,2017-10-30,54,58.4,39,43.1,45.88,50,0.0,0.1,26,-,29.89,-,06:15,16:32
1035,2017-10-31,48,58.0,34,42.8,42.1,49,0.0,0.1,18,-,29.97,-,06:16,16:30
1036,2017-11-1,55,57.5,39,42.6,45.92,49,0.0,0.1,9,-,29.97,-,06:18,16:29
1037,2017-11-2,63,57.1,41,42.3,50.27,49,0.0,0.1,9,-,29.86,-,06:19,16:27
1038,2017-11-3,52,56.7,43,42.1,49.42,48,0.0,0.1,12,-,29.77,-,06:20,16:26
1039,2017-11-4,50,56.3,36,41.9,43.7,48,0.0,0.1,13,-,29.86,-,06:22,16:25
1040,2017-11-5,61,55.8,45,41.6,50.57,48,0.0,0.1,22,-,29.77,-,06:23,16:23
1041,2017-11-6,59,55.4,46,41.4,50.67,47,0.0,0.1,23,-,29.68,-,06:24,16:22
1042,2017-11-7,61,55.0,48,41.1,51.98,47,0.0,0.1,26,-,29.71,-,06:26,16:21
1043,2017-11-8,55,54.6,46,40.9,50.33,47,0.0,0.1,22,-,29.74,-,06:27,16:20
1044,2017-11-9,54,54.2,46,40.7,49.54,46,0.0,0.1,6,-,29.86,-,06:29,16:18
1045,2017-11-10,57,53.8,43,40.4,49.23,46,0.0,0.1,8,-,29.89,-,06:30,16:17
1046,2017-11-11,57,53.4,37,40.2,47.54,46,0.0,0.1,8,-,29.68,-,06:31,16:16
1047,2017-11-12,61,53.0,46,39.9,53.54,46,0.0,0.1,12,-,29.51,-,06:33,16:15
1048,2017-11-13,57,52.6,41,39.7,50.13,45,0.0,0.1,17,-,29.48,-,06:34,16:14
1049,2017-11-14,41,52.2,39,39.4,40.63,45,0.0,0.1,15,-,29.89,-,06:36,16:13
1050,2017-11-15,41,51.8,39,39.2,39.92,45,0.0,0.1,8,-,29.97,-,06:37,16:12
1051,2017-11-16,46,51.4,41,39.0,43.94,44,0.0,0.1,10,-,29.94,-,06:38,16:11
1052,2017-11-17,48,51.0,45,38.7,46.23,44,0.0,0.1,12,-,29.86,-,06:40,16:10
1053,2017-11-18,45,50.7,43,38.5,43.58,44,0.0,0.1,9,-,29.77,-,06:41,16:09
1054,2017-11-19,45,50.3,39,38.2,42.5,43,0.0,0.1,8,-,29.68,-,06:42,16:08
1055,2017-11-20,46,49.9,36,38.0,39.58,43,0.0,0.1,17,-,29.77,-,06:44,16:07
1056,2017-11-21,50,49.6,36,37.7,42.1,43,0.0,0.1,10,-,29.77,-,06:45,16:07
1057,2017-11-22,59,49.2,43,37.5,50.21,43,0.0,0.1,13,-,29.71,-,06:46,16:06
1058,2017-11-23,63,48.8,36,37.2,48.4,42,0.0,0.1,10,-,29.8,-,06:47,16:05
1059,2017-11-24,59,48.5,43,37.0,50.7,42,0.0,0.1,9,-,29.8,-,06:49,16:04
1060,2017-11-25,57,48.1,34,36.7,45.13,42,0.0,0.1,13,-,29.77,-,06:50,16:04
1061,2017-11-26,48,47.8,36,36.5,43.44,41,0.0,0.1,18,-,29.74,-,06:51,16:03
1062,2017-11-27,39,47.4,32,36.2,36.04,41,0.0,0.1,15,-,29.83,-,06:52,16:02
1063,2017-11-28,41,47.1,27,36.0,32.54,41,0.0,0.1,10,-,29.8,-,06:54,16:02
1064,2017-11-29,52,46.8,27,35.7,38.32,41,0.0,0.1,20,-,29.59,-,06:55,16:01
1065,2017-11-30,50,46.4,36,35.5,43.56,40,0.0,0.1,28,-,29.45,-,06:56,16:01
1066,2017-12-1,41,46.1,36,35.2,37.73,40,0.0,0.1,10,-,29.65,-,06:57,16:01
1067,2017-12-2,37,45.7,32,35.0,35.19,40,0.0,0.1,13,-,29.77,-,06:58,16:00
1068,2017-12-3,32,45.4,30,34.7,31.67,40,0.0,0.1,13,-,29.91,-,06:59,16:00
1069,2017-12-4,36,45.1,27,34.5,32.06,39,0.0,0.1,12,-,29.97,-,07:00,16:00
1070,2017-12-5,39,44.8,34,34.2,35.48,39,0.0,0.1,16,-,30.12,-,07:02,15:59
1071,2017-12-6,46,44.4,34,33.9,40.21,39,0.0,0.1,13,-,30.09,-,07:03,15:59
1072,2017-12-7,48,44.1,30,33.7,36.96,38,0.0,0.1,6,-,30.06,-,07:04,15:59
1073,2017-12-8,57,43.8,34,33.4,45.21,38,0.0,0.1,14,-,29.91,-,07:05,15:59
1074,2017-12-9,48,43.5,32,33.2,38.1,38,0.0,0.1,18,-,29.56,-,07:05,15:59
1075,2017-12-10,41,43.1,28,32.9,34.83,38,0.0,0.1,16,-,29.68,-,07:06,15:59
1076,2017-12-11,54,42.8,41,32.7,47.44,37,0.0,0.1,20,-,29.48,-,07:07,15:59
1077,2017-12-12,66,42.5,48,32.4,56.71,37,0.0,0.1,18,-,29.59,-,07:08,15:59
1078,2017-12-13,57,42.2,36,32.2,41.27,37,0.0,0.1,13,-,29.77,-,07:09,15:59
1079,2017-12-14,52,41.9,30,31.9,42.58,36,0.0,0.1,13,-,29.62,-,07:10,15:59
1080,2017-12-15,57,41.5,48,31.6,52.83,36,0.0,0.1,22,-,29.36,-,07:10,15:59
1081,2017-12-16,55,41.2,34,31.4,39.77,36,0.0,0.1,23,-,29.59,-,07:11,16:00
1082,2017-12-17,36,40.9,32,31.1,34.21,36,0.0,0.1,13,-,29.8,-,07:12,16:00
1083,2017-12-18,34,40.6,28,30.9,31.88,35,0.0,0.1,13,-,29.91,-,07:12,16:00
1084,2017-12-19,36,40.3,30,30.6,32.88,35,0.0,0.1,12,-,30.12,-,07:13,16:00
1085,2017-12-20,34,39.9,25,30.4,29.4,35,0.0,0.1,12,-,30.18,-,07:14,16:01
1086,2017-12-21,34,39.6,25,30.1,30.75,35,0.0,0.1,8,-,30.21,-,07:14,16:01
1087,2017-12-22,36,39.3,30,29.8,33.13,34,0.0,0.1,9,-,30.12,-,07:15,16:02
1088,2017-12-23,43,39.0,37,29.6,39.63,34,0.0,0.1,18,-,30.03,-,07:15,16:02
1089,2017-12-24,55,38.6,41,29.3,46.44,34,0.0,0.1,18,-,29.94,-,07:15,16:03
1090,2017-12-25,54,38.3,32,29.1,42.5,33,0.0,0.1,7,-,29.91,-,07:16,16:03
1091,2017-12-26,50,38.0,27,28.8,39.21,33,0.0,0.1,9,-,29.8,-,07:16,16:04
1092,2017-12-27,59,37.7,46,28.6,51.5,33,0.0,0.1,21,-,29.54,-,07:16,16:05
1093,2017-12-28,59,37.3,46,28.3,52.52,33,0.0,0.1,32,-,29.16,-,07:17,16:05
1094,2017-12-29,46,37.0,32,28.1,38.38,32,0.0,0.1,15,-,29.62,-,07:17,16:06
1095,2017-12-30,41,36.7,27,27.8,32.88,32,0.0,0.1,10,-,29.71,-,07:17,16:07
1096,2017-12-31,48,36.7,30,27.8,40.27,32,0.0,0.1,9,-,29.71,-,07:17,16:08
1097,2018-1-1,50,39.1,28,28.9,40.43,34,0.0,0.1,12,-,29.65,-,07:17,16:09
1098,2018-1-2,43,39.0,41,28.8,41.5,34,0.0,0.1,17,-,29.56,-,07:17,16:10
1099,2018-1-3,48,38.9,34,28.7,41.17,33,0.0,0.1,17,-,29.62,-,07:17,16:11
1100,2018-1-4,50,38.8,39,28.6,42.4,33,0.0,0.1,10,-,29.45,-,07:17,16:11
1101,2018-1-5,57,38.7,41,28.5,49.04,33,0.0,0.1,14,-,29.54,-,07:17,16:12
1102,2018-1-6,61,38.6,43,28.4,50.31,33,0.0,0.1,10,-,29.68,-,07:17,16:13
1103,2018-1-7,64,38.6,41,28.3,51.19,33,0.0,0.1,9,-,29.94,-,07:17,16:15
1104,2018-1-8,57,38.5,37,28.2,46.16,33,0.0,0.1,8,-,30.0,-,07:17,16:16
1105,2018-1-9,52,38.4,39,28.1,44.63,33,0.0,0.1,24,-,30.0,-,07:16,16:17
1106,2018-1-10,46,38.4,36,28.0,42.54,33,0.0,0.1,23,-,29.86,-,07:16,16:18
1107,2018-1-11,46,38.3,32,28.0,39.9,33,0.0,0.1,8,-,29.68,-,07:16,16:19
1108,2018-1-12,45,38.3,39,27.9,41.33,33,0.0,0.1,20,-,29.89,-,07:15,16:20
1109,2018-1-13,41,38.3,34,27.9,38.23,33,0.0,0.1,21,-,29.97,-,07:15,16:21
1110,2018-1-14,34,38.3,27,27.9,30.48,33,0.0,0.1,21,-,30.0,-,07:14,16:23
1111,2018-1-15,30,38.3,25,27.9,27.63,33,0.0,0.1,15,-,30.0,-,07:14,16:24
1112,2018-1-16,48,38.3,21,27.9,36.0,33,0.0,0.1,12,-,29.83,-,07:13,16:25
1113,2018-1-17,50,38.3,36,27.9,43.19,33,0.0,0.1,24,-,29.39,-,07:13,16:26
1114,2018-1-18,45,38.4,32,27.9,38.17,33,0.0,0.1,20,-,29.62,-,07:12,16:28
1115,2018-1-19,52,38.4,30,27.9,41.0,33,0.0,0.1,15,-,29.62,-,07:11,16:29
1116,2018-1-20,39,38.5,28,28.0,36.15,33,0.0,0.1,13,-,29.65,-,07:11,16:30
1117,2018-1-21,39,38.6,32,28.0,35.67,33,0.0,0.1,22,-,29.54,-,07:10,16:32
1118,2018-1-22,36,38.7,25,28.1,33.04,33,0.0,0.1,17,-,29.68,-,07:09,16:33
1119,2018-1-23,36,38.8,27,28.2,32.23,33,0.0,0.1,8,-,30.09,-,07:08,16:34
1120,2018-1-24,41,38.9,32,28.2,34.96,33,0.0,0.1,14,-,30.21,-,07:07,16:36
1121,2018-1-25,46,39.0,25,28.3,34.48,33,0.0,0.1,12,-,30.12,-,07:07,16:37
1122,2018-1-26,50,39.1,25,28.4,36.15,33,0.0,0.1,8,-,29.94,-,07:06,16:38
1123,2018-1-27,46,39.3,28,28.5,36.69,33,0.0,0.1,6,-,30.18,-,07:05,16:40
1124,2018-1-28,37,39.4,27,28.6,33.52,34,0.0,0.1,7,-,30.26,-,07:04,16:41
1125,2018-1-29,52,39.6,30,28.8,40.13,34,0.0,0.1,10,-,30.18,-,07:03,16:43
1126,2018-1-30,57,39.7,32,28.9,44.55,34,0.0,0.1,18,-,30.0,-,07:02,16:44
1127,2018-1-31,57,39.9,30,29.0,43.15,34,0.0,0.1,17,-,30.0,-,07:00,16:46
1128,2018-2-1,61,40.1,39,29.2,49.1,34,0.0,0.1,16,-,29.68,-,06:59,16:47
1129,2018-2-2,63,40.3,39,29.3,51.73,34,0.0,0.1,18,-,29.45,-,06:58,16:48
1130,2018-2-3,43,40.5,34,29.5,37.48,34,0.0,0.1,18,-,29.42,-,06:57,16:50
1131,2018-2-4,43,40.7,32,29.6,35.88,35,0.0,0.1,13,-,29.83,-,06:56,16:51
1132,2018-2-5,43,40.9,28,29.8,34.65,35,0.0,0.1,7,-,29.91,-,06:55,16:53
1133,2018-2-6,41,41.1,25,30.0,31.75,35,0.0,0.1,7,-,29.86,-,06:53,16:54
1134,2018-2-7,54,41.4,37,30.1,45.25,35,0.0,0.1,28,-,29.65,-,06:52,16:56
1135,2018-2-8,43,41.6,36,30.3,37.5,35,0.0,0.1,23,-,29.68,-,06:51,16:57
1136,2018-2-9,41,41.9,30,30.5,36.08,36,0.0,0.1,15,-,29.74,-,06:49,16:58
1137,2018-2-10,39,42.1,25,30.7,33.23,36,0.0,0.1,10,-,29.65,-,06:48,17:00
1138,2018-2-11,37,42.4,34,30.9,36.13,36,0.0,0.1,9,-,29.54,-,06:47,17:01
1139,2018-2-12,43,42.7,28,31.1,36.6,36,0.0,0.1,9,-,29.56,-,06:45,17:03
1140,2018-2-13,36,42.9,32,31.3,33.92,36,0.0,0.1,9,-,29.56,-,06:44,17:04
1141,2018-2-14,37,43.2,32,31.4,34.27,37,0.0,0.1,16,-,29.68,-,06:42,17:06
1142,2018-2-15,37,43.5,34,31.6,35.52,37,0.0,0.1,12,-,29.97,-,06:41,17:07
1143,2018-2-16,46,43.8,30,31.8,38.75,37,0.0,0.1,12,-,30.0,-,06:39,17:08
1144,2018-2-17,46,44.1,34,32.0,39.48,37,0.0,0.1,10,-,30.03,-,06:38,17:10
1145,2018-2-18,39,44.4,34,32.2,37.15,38,0.0,0.1,14,-,29.89,-,06:36,17:11
1146,2018-2-19,37,44.7,30,32.4,33.33,38,0.0,0.1,16,-,29.89,-,06:35,17:13
1147,2018-2-20,43,45.1,32,32.6,35.25,38,0.0,0.1,20,-,29.62,-,06:33,17:14
1148,2018-2-21,39,45.4,32,32.8,35.85,38,0.0,0.1,20,-,29.56,-,06:31,17:15
1149,2018-2-22,41,45.7,32,33.0,36.26,39,0.0,0.1,17,-,29.62,-,06:30,17:17
1150,2018-2-23,43,46.0,34,33.3,37.63,39,0.0,0.1,17,-,29.62,-,06:28,17:18
1151,2018-2-24,36,46.4,25,33.5,31.29,39,0.0,0.1,14,-,29.74,-,06:27,17:20
1152,2018-2-25,27,46.7,21,33.7,24.42,39,0.0,0.1,14,-,29.8,-,06:25,17:21
1153,2018-2-26,23,47.1,18,33.9,20.38,40,0.0,0.1,22,-,29.71,-,06:23,17:22
1154,2018-2-27,25,47.4,18,34.1,20.06,40,0.0,0.1,16,-,29.54,-,06:22,17:24
1155,2018-2-28,21,47.8,14,34.3,18.67,40,0.0,0.1,20,-,29.91,-,06:20,17:25
1156,2018-3-1,28,48.5,5,34.7,19.44,41,0.0,0.1,12,-,29.91,-,06:18,17:26
1157,2018-3-2,37,48.8,25,35.0,31.19,41,0.0,0.1,13,-,29.45,-,06:16,17:28
1158,2018-3-3,34,49.2,30,35.2,31.49,41,0.0,0.1,14,-,29.3,-,06:15,17:29
1159,2018-3-4,32,49.5,28,35.4,30.38,42,0.0,0.1,13,-,29.51,-,06:13,17:30
1160,2018-3-5,43,49.9,25,35.6,34.62,42,0.0,0.1,21,-,29.48,-,06:11,17:32
